StartDate,EndDate,id,ResponseId,gender,age_group,religiosity,service_domain,entity,order,word,direction_coded,direction_coded_manual,direction_coded_new,sociability,morality,ability,assertiveness,status,beliefs,other,erase,S_Friendly,S_Sociable,S_Trustworthy,S_Honest,S_Competent,S_Skilled,S_Confident,S_Assertive,S_Traditional,S_Conservative,S_Wealthy,S_High_Status,S_Society_Perception,S_Personal_perception,S_Acquaintance,index_Sociability,index_Morality,index_Ability,index_Assertiveness,index_Belief,index_Status,index_Warmth,index_Competence,religion,region,children,education,income,social_status,general_ideology_view,social_ideology,sector_of_employment,work_experience_in_public_sector,years_of_work_in_public_sector,field_of_work,self_identification,born_in_Israel,country_of_birth,manualDirection_pos1negnue0
2023-08-10T17:20:20Z,2023-08-10T17:27:49Z,2,R_3CDZeW73jeGk6ru,אישה,18-24,חילוני,4. Police,Police traffic policemen,1,חשןבים,חיובי,חיובי,Positive,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,5,5,4,4,4,NA,2,,,4,1,,1
2023-08-10T17:20:20Z,2023-08-10T17:27:49Z,2,R_3CDZeW73jeGk6ru,אישה,18-24,חילוני,4. Police,Police traffic policemen,2,מייצגים,חיובי,חיובי,Positive,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,5,5,4,4,4,NA,2,,,4,1,,1
2023-08-10T17:20:20Z,2023-08-10T17:27:49Z,2,R_3CDZeW73jeGk6ru,אישה,18-24,חילוני,4. Police,Police traffic policemen,3,עיניינים,חיובי,חיובי,Positive,0,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,5,5,4,4,4,NA,2,,,4,1,,1
2023-08-10T17:20:20Z,2023-08-10T17:27:49Z,2,R_3CDZeW73jeGk6ru,אישה,18-24,חילוני,4. Police,Police traffic policemen,4,מבצעים פעולות,חיובי,ניטרלי,Neutral,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,5,5,4,4,4,NA,2,,,4,1,,0
2023-08-14T14:26:20Z,2023-08-14T14:43:11Z,18,R_b1nJmqfi9CRgG2d,גבר,35-44,דתי,4. Police,Police traffic policemen,1,מבצעים את עבודתם,חיובי,NA,Positive,0,0,0,1,0,0,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,NA,5,4,2,1,1,NA,1,4,צבע קבע,4,1,,1
2023-08-14T14:26:20Z,2023-08-14T14:43:11Z,18,R_b1nJmqfi9CRgG2d,גבר,35-44,דתי,4. Police,Police traffic policemen,2,מעולים,חיובי,NA,Positive,0,0,1,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,NA,5,4,2,1,1,NA,1,4,צבע קבע,4,1,,1
2023-08-14T14:26:20Z,2023-08-14T14:43:11Z,18,R_b1nJmqfi9CRgG2d,גבר,35-44,דתי,4. Police,Police traffic policemen,3,טובים,חיובי,NA,Positive,0,1,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,NA,5,4,2,1,1,NA,1,4,צבע קבע,4,1,,1
2023-08-14T14:26:20Z,2023-08-14T14:43:11Z,18,R_b1nJmqfi9CRgG2d,גבר,35-44,דתי,4. Police,Police traffic policemen,4,תותחים,חיובי,NA,Positive,0,0,1,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,NA,5,4,2,1,1,NA,1,4,צבע קבע,4,1,,1
2023-08-14T19:39:20Z,2023-08-14T19:52:19Z,23,R_2QsVE39OY3iazLI,אישה,55-64,חילוני,4. Police,Police traffic policemen,1,עושים כמיטב יכולתם,חיובי,NA,Positive,0,0,0,1,0,0,0,0,3,2,2,2,2,2,2,4,3,4,2,2,3,3,3,2.5,2,2,3,3.5,2,2.25,2.5,1,4,NA,9,5,3,4,4,NA,2,,,4,1,,1
2023-08-14T19:39:20Z,2023-08-14T19:52:19Z,23,R_2QsVE39OY3iazLI,אישה,55-64,חילוני,4. Police,Police traffic policemen,2,עובדים בשמש בגשם,חיובי,NA,Positive,0,0,0,1,0,0,0,0,3,2,2,2,2,2,2,4,3,4,2,2,3,3,3,2.5,2,2,3,3.5,2,2.25,2.5,1,4,NA,9,5,3,4,4,NA,2,,,4,1,,1
2023-08-14T19:39:20Z,2023-08-14T19:52:19Z,23,R_2QsVE39OY3iazLI,אישה,55-64,חילוני,4. Police,Police traffic policemen,3,אחראים,חיובי,NA,Positive,0,0,1,0,0,0,0,0,3,2,2,2,2,2,2,4,3,4,2,2,3,3,3,2.5,2,2,3,3.5,2,2.25,2.5,1,4,NA,9,5,3,4,4,NA,2,,,4,1,,1
2023-08-14T19:40:28Z,2023-08-14T19:54:44Z,24,R_STc88qFNOCOi6HL,גבר,18-24,חילוני,4. Police,Police traffic policemen,1,שכר נמוך,שלילי,NA,Negative,0,0,0,0,1,0,0,0,5,5,3,3,3,3,4,4,3,1,1,4,2,4,1,5,3,3,4,2,2.5,4,3.5,1,3,NA,6,5,4,2,1,NA,0,,,1,1,,0
2023-08-14T19:40:28Z,2023-08-14T19:54:44Z,24,R_STc88qFNOCOi6HL,גבר,18-24,חילוני,4. Police,Police traffic policemen,2,עבודה חשובה,חיובי,NA,Positive,0,0,0,0,1,0,0,0,5,5,3,3,3,3,4,4,3,1,1,4,2,4,1,5,3,3,4,2,2.5,4,3.5,1,3,NA,6,5,4,2,1,NA,0,,,1,1,,1
2023-08-14T19:40:28Z,2023-08-14T19:54:44Z,24,R_STc88qFNOCOi6HL,גבר,18-24,חילוני,4. Police,Police traffic policemen,3,לא מוערכים,חיובי,NA,Positive,0,0,0,0,1,0,0,0,5,5,3,3,3,3,4,4,3,1,1,4,2,4,1,5,3,3,4,2,2.5,4,3.5,1,3,NA,6,5,4,2,1,NA,0,,,1,1,,1
2023-08-14T19:40:28Z,2023-08-14T19:54:44Z,24,R_STc88qFNOCOi6HL,גבר,18-24,חילוני,4. Police,Police traffic policemen,4,משמרות,ניטרלי,NA,Neutral,0,0,0,0,1,0,0,0,5,5,3,3,3,3,4,4,3,1,1,4,2,4,1,5,3,3,4,2,2.5,4,3.5,1,3,NA,6,5,4,2,1,NA,0,,,1,1,,0
2023-08-16T10:41:47Z,2023-08-16T10:50:58Z,29,R_1OBmbwJGGToWDQv,אישה,55-64,חילוני,4. Police,Police traffic policemen,1,רשעים,שלילי,שלילי,Negative,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,8,4,3,4,3,NA,2,,,1,1,,0
2023-08-16T10:41:47Z,2023-08-16T10:50:58Z,29,R_1OBmbwJGGToWDQv,אישה,55-64,חילוני,4. Police,Police traffic policemen,2,חסרי נימוס,שלילי,שלילי,Negative,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,8,4,3,4,3,NA,2,,,1,1,,0
2023-08-16T10:41:47Z,2023-08-16T10:50:58Z,29,R_1OBmbwJGGToWDQv,אישה,55-64,חילוני,4. Police,Police traffic policemen,3,מסכנים,ניטרלי,שלילי,Negative,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,8,4,3,4,3,NA,2,,,1,1,,0
2023-08-16T10:41:47Z,2023-08-16T10:50:58Z,29,R_1OBmbwJGGToWDQv,אישה,55-64,חילוני,4. Police,Police traffic policemen,4,טפשים,שלילי,שלילי,Negative,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,8,4,3,4,3,NA,2,,,1,1,,0
2023-08-16T10:45:24Z,2023-08-16T10:52:04Z,30,R_RDgiWQFVFQGtRjr,גבר,45-54,חילוני,4. Police,Police traffic policemen,1,להחליף,שלילי,NA,Negative,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,6,NA,6,3,2,4,4,NA,1,4,רכש,1,1,,0
2023-08-16T10:38:13Z,2023-08-16T10:53:08Z,32,R_2VxX9gLg4U2RyuB,אישה,18-24,חילוני,4. Police,Police traffic policemen,1,אכיפה ברירנית,שלילי,שלילי,Negative,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,7,4,3,6,6,NA,1,,,1,1,,0
2023-08-16T10:38:13Z,2023-08-16T10:53:08Z,32,R_2VxX9gLg4U2RyuB,אישה,18-24,חילוני,4. Police,Police traffic policemen,2,אלימות,שלילי,שלילי,Negative,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,7,4,3,6,6,NA,1,,,1,1,,0
2023-08-16T10:38:13Z,2023-08-16T10:53:08Z,32,R_2VxX9gLg4U2RyuB,אישה,18-24,חילוני,4. Police,Police traffic policemen,3,מקבלים משכורת נמוכה,שלילי,שלילי,Negative,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,7,4,3,6,6,NA,1,,,1,1,,0
2023-08-16T10:38:13Z,2023-08-16T10:53:08Z,32,R_2VxX9gLg4U2RyuB,אישה,18-24,חילוני,4. Police,Police traffic policemen,4,עושים בכוונה,שלילי,שלילי,Negative,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,7,4,3,6,6,NA,1,,,1,1,,0
2023-08-16T10:57:20Z,2023-08-16T11:09:09Z,37,R_2tM987IGFaO4kP9,גבר,25-34,חילוני,4. Police,Police traffic policemen,1,אמיצים,חיובי,NA,Positive,1,0,0,1,0,0,0,0,1,1,2,1,2,2,5,5,5,5,4,2,2,2,1,1,1.5,2,5,5,3,1.25,3.5,1,4,NA,8,4,3,6,3,NA,0,,,1,1,,1
2023-08-16T10:57:20Z,2023-08-16T11:09:09Z,37,R_2tM987IGFaO4kP9,גבר,25-34,חילוני,4. Police,Police traffic policemen,2,חרוצים,חיובי,NA,Positive,0,0,0,1,0,0,0,0,1,1,2,1,2,2,5,5,5,5,4,2,2,2,1,1,1.5,2,5,5,3,1.25,3.5,1,4,NA,8,4,3,6,3,NA,0,,,1,1,,1
2023-08-16T10:57:20Z,2023-08-16T11:09:09Z,37,R_2tM987IGFaO4kP9,גבר,25-34,חילוני,4. Police,Police traffic policemen,3,לא קשובים,שלילי,NA,Negative,0,1,0,0,0,0,0,0,1,1,2,1,2,2,5,5,5,5,4,2,2,2,1,1,1.5,2,5,5,3,1.25,3.5,1,4,NA,8,4,3,6,3,NA,0,,,1,1,,0
2023-08-16T10:57:20Z,2023-08-16T11:09:09Z,37,R_2tM987IGFaO4kP9,גבר,25-34,חילוני,4. Police,Police traffic policemen,4,תחושת שליחות,חיובי,NA,Positive,0,1,0,1,0,0,0,0,1,1,2,1,2,2,5,5,5,5,4,2,2,2,1,1,1.5,2,5,5,3,1.25,3.5,1,4,NA,8,4,3,6,3,NA,0,,,1,1,,1
2023-08-16T10:54:15Z,2023-08-16T11:09:39Z,38,R_4MdrFlDgwOJsUwN,אישה,55-64,חילוני,4. Police,Police traffic policemen,1,חסרי השכלה,שלילי,שלילי,Negative,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,6,4,3,4,4,NA,2,,,4,1,,0
2023-08-16T10:54:15Z,2023-08-16T11:09:39Z,38,R_4MdrFlDgwOJsUwN,אישה,55-64,חילוני,4. Police,Police traffic policemen,2,עובדים פשוטים,שלילי,שלילי,Negative,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,6,4,3,4,4,NA,2,,,4,1,,0
2023-08-16T10:54:15Z,2023-08-16T11:09:39Z,38,R_4MdrFlDgwOJsUwN,אישה,55-64,חילוני,4. Police,Police traffic policemen,3,עובדים קשה,שלילי,חיובי,Positive,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,6,4,3,4,4,NA,2,,,4,1,,1
2023-08-16T10:54:15Z,2023-08-16T11:09:39Z,38,R_4MdrFlDgwOJsUwN,אישה,55-64,חילוני,4. Police,Police traffic policemen,4,לא מרויחים,שלילי,שלילי,Negative,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,6,4,3,4,4,NA,2,,,4,1,,0
2023-08-16T11:03:50Z,2023-08-16T11:17:46Z,41,R_2wySUDrAKnzI0BI,אישה,35-44,חילוני,4. Police,Police traffic policemen,1,מפחידים,חיובי,שלילי,Negative,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,6,3,2,1,4,NA,1,,,4,1,,0
2023-08-16T11:03:50Z,2023-08-16T11:17:46Z,41,R_2wySUDrAKnzI0BI,אישה,35-44,חילוני,4. Police,Police traffic policemen,2,לא נחמדים,שלילי,שלילי,Negative,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,6,3,2,1,4,NA,1,,,4,1,,0
2023-08-16T11:03:50Z,2023-08-16T11:17:46Z,41,R_2wySUDrAKnzI0BI,אישה,35-44,חילוני,4. Police,Police traffic policemen,3,נקמנים,שלילי,שלילי,Negative,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,6,3,2,1,4,NA,1,,,4,1,,0
2023-08-16T11:03:50Z,2023-08-16T11:17:46Z,41,R_2wySUDrAKnzI0BI,אישה,35-44,חילוני,4. Police,Police traffic policemen,4,חלקם טובים,חיובי,חיובי,Positive,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,6,3,2,1,4,NA,1,,,4,1,,1
2023-08-16T11:01:30Z,2023-08-16T11:18:49Z,42,R_2E0PTdRGymtlmpr,אישה,55-64,חילוני,4. Police,Police traffic policemen,1,שליח העם,חיובי,NA,Positive,0,1,0,1,0,0,0,0,4,3,3,3,5,3,3,3,3,3,2,3,4,2,4,3.5,3,4,3,3,2.5,3.25,3.5,1,4,NA,5,9,4,4,6,NA,1,,,1,1,,1
2023-08-16T11:01:30Z,2023-08-16T11:18:49Z,42,R_2E0PTdRGymtlmpr,אישה,55-64,חילוני,4. Police,Police traffic policemen,2,עובדים קשה,חיובי,NA,Positive,0,0,0,1,0,0,0,0,4,3,3,3,5,3,3,3,3,3,2,3,4,2,4,3.5,3,4,3,3,2.5,3.25,3.5,1,4,NA,5,9,4,4,6,NA,1,,,1,1,,1
2023-08-16T11:01:30Z,2023-08-16T11:18:49Z,42,R_2E0PTdRGymtlmpr,אישה,55-64,חילוני,4. Police,Police traffic policemen,3,צדיקים,חיובי,NA,Positive,0,1,0,0,0,0,0,0,4,3,3,3,5,3,3,3,3,3,2,3,4,2,4,3.5,3,4,3,3,2.5,3.25,3.5,1,4,NA,5,9,4,4,6,NA,1,,,1,1,,1
2023-08-16T11:01:30Z,2023-08-16T11:18:49Z,42,R_2E0PTdRGymtlmpr,אישה,55-64,חילוני,4. Police,Police traffic policemen,4,שחוקים,שלילי,NA,Negative,0,0,1,1,0,0,1,0,4,3,3,3,5,3,3,3,3,3,2,3,4,2,4,3.5,3,4,3,3,2.5,3.25,3.5,1,4,NA,5,9,4,4,6,NA,1,,,1,1,,0
2023-08-16T11:15:51Z,2023-08-16T11:24:01Z,43,R_2dpdzpzXOZEy5EU,גבר,45-54,NA,4. Police,Police traffic policemen,1,רכב סקודה שחור,ניטרלי,NA,Neutral,0,0,0,0,0,0,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,NA,8,1,3,4,4,NA,1,10,גבייה,NA,1,,0
2023-08-16T11:15:51Z,2023-08-16T11:24:01Z,43,R_2dpdzpzXOZEy5EU,גבר,45-54,NA,4. Police,Police traffic policemen,2,סקודה,ניטרלי,NA,Neutral,0,0,0,0,0,0,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,NA,8,1,3,4,4,NA,1,10,גבייה,NA,1,,0
2023-08-16T11:53:12Z,2023-08-16T12:06:42Z,47,R_2Sjk89jlukHtAMi,אישה,18-24,חילוני,4. Police,Police traffic policemen,1,מפחידים,שלילי,NA,Negative,1,0,0,0,0,0,0,0,2,4,2,2,4,4,5,5,4,3,4,5,2,2,3,3,2,4,5,3.5,4.5,2.5,4.5,1,4,NA,6,4,3,5,6,NA,1,,,4,1,,0
2023-08-16T11:53:12Z,2023-08-16T12:06:42Z,47,R_2Sjk89jlukHtAMi,אישה,18-24,חילוני,4. Police,Police traffic policemen,2,אדישים,שלילי,NA,Negative,1,0,0,1,0,0,0,0,2,4,2,2,4,4,5,5,4,3,4,5,2,2,3,3,2,4,5,3.5,4.5,2.5,4.5,1,4,NA,6,4,3,5,6,NA,1,,,4,1,,0
2023-08-16T11:53:12Z,2023-08-16T12:06:42Z,47,R_2Sjk89jlukHtAMi,אישה,18-24,חילוני,4. Police,Police traffic policemen,3,ישירים,ניטרלי,NA,Neutral,0,0,0,1,0,0,0,0,2,4,2,2,4,4,5,5,4,3,4,5,2,2,3,3,2,4,5,3.5,4.5,2.5,4.5,1,4,NA,6,4,3,5,6,NA,1,,,4,1,,0
2023-08-16T12:20:18Z,2023-08-16T12:26:21Z,49,R_2EgAjwMd12Ob6kN,אישה,35-44,"מסורתי, דתי",4. Police,Police traffic policemen,1,צריך יותר,חיובי,שלילי,Negative,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,8,5,3,2,4,NA,1,,,4,1,,0
2023-08-16T12:20:18Z,2023-08-16T12:26:21Z,49,R_2EgAjwMd12Ob6kN,אישה,35-44,"מסורתי, דתי",4. Police,Police traffic policemen,2,חשוב,חיובי,חיובי,Positive,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,8,5,3,2,4,NA,1,,,4,1,,1
2023-08-16T12:17:25Z,2023-08-16T12:31:03Z,50,R_3kKRx5AudDd6YaC,אישה,65 ומעלה,חילוני,4. Police,Police traffic policemen,1,מעטים מדי,חיובי,NA,Positive,0,0,1,0,1,0,0,0,4,2,4,4,3,4,5,4,3,3,2,4,1,4,3,3,4,3.5,4.5,3,3,3.5,4,1,4,NA,8,4,3,5,4,NA,1,,,4,2,,1
2023-08-16T12:17:25Z,2023-08-16T12:31:03Z,50,R_3kKRx5AudDd6YaC,אישה,65 ומעלה,חילוני,4. Police,Police traffic policemen,2,אדיבים,חיובי,NA,Positive,1,0,0,0,0,0,0,0,4,2,4,4,3,4,5,4,3,3,2,4,1,4,3,3,4,3.5,4.5,3,3,3.5,4,1,4,NA,8,4,3,5,4,NA,1,,,4,2,,1
2023-08-16T12:17:25Z,2023-08-16T12:31:03Z,50,R_3kKRx5AudDd6YaC,אישה,65 ומעלה,חילוני,4. Police,Police traffic policemen,3,נחוצים,חיובי,NA,Positive,0,0,0,0,1,0,0,0,4,2,4,4,3,4,5,4,3,3,2,4,1,4,3,3,4,3.5,4.5,3,3,3.5,4,1,4,NA,8,4,3,5,4,NA,1,,,4,2,,1
2023-08-16T12:17:25Z,2023-08-16T12:31:03Z,50,R_3kKRx5AudDd6YaC,אישה,65 ומעלה,חילוני,4. Police,Police traffic policemen,4,שנואים,חיובי,NA,Positive,1,0,0,0,0,0,0,0,4,2,4,4,3,4,5,4,3,3,2,4,1,4,3,3,4,3.5,4.5,3,3,3.5,4,1,4,NA,8,4,3,5,4,NA,1,,,4,2,,1
2023-08-16T12:28:11Z,2023-08-16T12:40:57Z,51,R_WpNWl8yrIhnXtxn,גבר,35-44,דתי,4. Police,Police traffic policemen,1,נאנמים לתפקידם,ניטרלי,NA,Neutral,0,1,0,0,0,0,0,0,4,2,3,2,3,3,4,5,3,3,1,1,1,3,4,3,2.5,3,4.5,3,1,2.75,3.75,1,1,NA,9,5,2,4,2,NA,0,,,2,2,צרפת,0
2023-08-16T12:28:11Z,2023-08-16T12:40:57Z,51,R_WpNWl8yrIhnXtxn,גבר,35-44,דתי,4. Police,Police traffic policemen,2,ראש קטן,שלילי,NA,Negative,0,0,0,1,0,0,0,0,4,2,3,2,3,3,4,5,3,3,1,1,1,3,4,3,2.5,3,4.5,3,1,2.75,3.75,1,1,NA,9,5,2,4,2,NA,0,,,2,2,צרפת,0
2023-08-16T12:36:59Z,2023-08-16T12:51:08Z,53,R_33ecF6icF1DL7Dl,אישה,35-44,חילוני,4. Police,Police traffic policemen,1,רמאות,שלילי,שלילי,Negative,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,8,5,4,7,7,NA,1,,,4,1,,0
2023-08-16T12:36:59Z,2023-08-16T12:51:08Z,53,R_33ecF6icF1DL7Dl,אישה,35-44,חילוני,4. Police,Police traffic policemen,2,שקרים,שלילי,שלילי,Negative,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,8,5,4,7,7,NA,1,,,4,1,,0
2023-08-16T12:36:59Z,2023-08-16T12:51:08Z,53,R_33ecF6icF1DL7Dl,אישה,35-44,חילוני,4. Police,Police traffic policemen,3,רוע,שלילי,שלילי,Negative,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,8,5,4,7,7,NA,1,,,4,1,,0
2023-08-16T12:36:59Z,2023-08-16T12:51:08Z,53,R_33ecF6icF1DL7Dl,אישה,35-44,חילוני,4. Police,Police traffic policemen,4,גזל,שלילי,שלילי,Negative,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,8,5,4,7,7,NA,1,,,4,1,,0
2023-08-16T13:03:31Z,2023-08-16T13:12:38Z,55,R_2Cpixyonbo8lie8,אישה,45-54,חילוני,4. Police,Police traffic policemen,1,שומרי חוק,חיובי,NA,Positive,0,1,0,0,0,0,0,0,3,3,3,3,3,3,3,2,3,3,3,2,3,3,2,3,3,3,2.5,3,2.5,3,2.75,1,4,NA,5,9,2,5,5,NA,1,,,4,1,,1
2023-08-16T13:03:31Z,2023-08-16T13:12:38Z,55,R_2Cpixyonbo8lie8,אישה,45-54,חילוני,4. Police,Police traffic policemen,2,מקצועיים,חיובי,NA,Positive,0,0,1,0,0,0,0,0,3,3,3,3,3,3,3,2,3,3,3,2,3,3,2,3,3,3,2.5,3,2.5,3,2.75,1,4,NA,5,9,2,5,5,NA,1,,,4,1,,1
2023-08-16T13:03:31Z,2023-08-16T13:12:38Z,55,R_2Cpixyonbo8lie8,אישה,45-54,חילוני,4. Police,Police traffic policemen,3,נותני שירות,ניטרלי,NA,Neutral,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,2,3,3,3,2,3,3,2,3,3,3,2.5,3,2.5,3,2.75,1,4,NA,5,9,2,5,5,NA,1,,,4,1,,0
2023-08-16T13:03:31Z,2023-08-16T13:12:38Z,55,R_2Cpixyonbo8lie8,אישה,45-54,חילוני,4. Police,Police traffic policemen,4,אדיבים,חיובי,NA,Positive,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,2,3,3,3,2,3,3,2,3,3,3,2.5,3,2.5,3,2.75,1,4,NA,5,9,2,5,5,NA,1,,,4,1,,1
2023-08-16T13:18:53Z,2023-08-16T13:38:48Z,56,R_27iXqjkyQG3Z2VU,גבר,65 ומעלה,חילוני,4. Police,Police traffic policemen,1,רמת משכל נמוכה,ניטרלי,NA,Neutral,0,0,1,0,0,0,0,0,2,3,1,1,1,1,2,2,5,3,1,1,2,2,1,2.5,1,1,2,4,1,1.75,1.5,1,3,NA,8,5,3,4,4,NA,0,,,1,2,ברית המועצות,0
2023-08-16T13:18:53Z,2023-08-16T13:38:48Z,56,R_27iXqjkyQG3Z2VU,גבר,65 ומעלה,חילוני,4. Police,Police traffic policemen,2,מסכנים,ניטרלי,NA,Neutral,0,0,0,0,1,0,0,0,2,3,1,1,1,1,2,2,5,3,1,1,2,2,1,2.5,1,1,2,4,1,1.75,1.5,1,3,NA,8,5,3,4,4,NA,0,,,1,2,ברית המועצות,0
2023-08-16T13:18:53Z,2023-08-16T13:38:48Z,56,R_27iXqjkyQG3Z2VU,גבר,65 ומעלה,חילוני,4. Police,Police traffic policemen,3,יהירים,שלילי,NA,Negative,0,1,0,0,0,0,0,0,2,3,1,1,1,1,2,2,5,3,1,1,2,2,1,2.5,1,1,2,4,1,1.75,1.5,1,3,NA,8,5,3,4,4,NA,0,,,1,2,ברית המועצות,0
2023-08-16T13:18:53Z,2023-08-16T13:38:48Z,56,R_27iXqjkyQG3Z2VU,גבר,65 ומעלה,חילוני,4. Police,Police traffic policemen,4,שחצנים,שלילי,NA,Negative,0,1,0,0,0,0,0,0,2,3,1,1,1,1,2,2,5,3,1,1,2,2,1,2.5,1,1,2,4,1,1.75,1.5,1,3,NA,8,5,3,4,4,NA,0,,,1,2,ברית המועצות,0
2023-08-16T13:27:27Z,2023-08-16T13:39:19Z,57,R_2VsyiAChzl9JCXO,אישה,25-34,חילוני,4. Police,Police traffic policemen,1,חרוצים,חיובי,NA,Positive,0,0,0,1,0,0,0,0,3,2,3,4,4,3,5,4,3,3,2,3,2,3,2,2.5,3.5,3.5,4.5,3,2.5,3,4,1,4,NA,6,4,2,3,4,NA,2,,,3,1,,1
